Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Population, female",SP.POP.TOTL.FE.IN,Marshall Islands,MHL,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Mauritania,MRT,2076283,2134658,2193850,2253854,..
"Population, female",SP.POP.TOTL.FE.IN,Mauritius,MUS,638052,639078,639954,640695,..
"Population, female",SP.POP.TOTL.FE.IN,Mexico,MEX,63018018,63752822,64469966,65172136,..
"Population, female",SP.POP.TOTL.FE.IN,"Micronesia, Fed. Sts.",FSM,54189,54792,55368,55946,..
"Population, female",SP.POP.TOTL.FE.IN,Moldova,MDA,1456244,1432683,1408108,1383888,..
"Population, female",SP.POP.TOTL.FE.IN,Monaco,MCO,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Mongolia,MNG,1546659,1576723,1606330,1635235,..
"Population, female",SP.POP.TOTL.FE.IN,Montenegro,MNE,314666,314683,314592,314524,..
"Population, female",SP.POP.TOTL.FE.IN,Morocco,MAR,17715802,17938683,18160072,18378705,..
"Population, female",SP.POP.TOTL.FE.IN,Mozambique,MOZ,14346175,14757711,15183103,15620188,..
"Population, female",SP.POP.TOTL.FE.IN,Myanmar,MMR,27478842,27654949,27825190,28000755,..
"Population, female",SP.POP.TOTL.FE.IN,Namibia,NAM,1216361,1238986,1262166,1285665,..
"Population, female",SP.POP.TOTL.FE.IN,Nauru,NRU,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Nepal,NPL,14838723,15074691,15317817,15561759,..
"Population, female",SP.POP.TOTL.FE.IN,Netherlands,NLD,8560955,8607750,8653884,8700617,..
"Population, female",SP.POP.TOTL.FE.IN,New Caledonia,NCL,137160,139125,141067,143037,..
"Population, female",SP.POP.TOTL.FE.IN,New Zealand,NZL,2385498,2436831,2461056,2499999,..
"Population, female",SP.POP.TOTL.FE.IN,Nicaragua,NIC,3196842,3237850,3278837,3319518,..
"Population, female",SP.POP.TOTL.FE.IN,Niger,NER,10358212,10757486,11170080,11596256,..
"Population, female",SP.POP.TOTL.FE.IN,Nigeria,NGA,91778884,94185874,96636984,99131727,..
"Population, female",SP.POP.TOTL.FE.IN,North Macedonia,MKD,1039568,1040211,1040780,1041153,..
"Population, female",SP.POP.TOTL.FE.IN,Northern Mariana Islands,MNP,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Norway,NOR,2596542,2615346,2630707,2646723,..
"Population, female",SP.POP.TOTL.FE.IN,Oman,OMN,1539788,1592569,1642704,1690542,..
"Population, female",SP.POP.TOTL.FE.IN,Pakistan,PAK,98831965,100907719,103005090,105117736,..
"Population, female",SP.POP.TOTL.FE.IN,Palau,PLW,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Panama,PAN,2013132,2048697,2084484,2120006,..
"Population, female",SP.POP.TOTL.FE.IN,Papua New Guinea,PNG,4052302,4132518,4213887,4296103,..
"Population, female",SP.POP.TOTL.FE.IN,Paraguay,PRY,3329473,3374178,3419021,3463750,..
"Population, female",SP.POP.TOTL.FE.IN,Peru,PER,15570373,15831043,16102673,16362216,..
"Population, female",SP.POP.TOTL.FE.IN,Philippines,PHL,51520528,52293794,53050434,53800547,..
"Population, female",SP.POP.TOTL.FE.IN,Poland,POL,19563116,19565914,19568657,19570063,..
"Population, female",SP.POP.TOTL.FE.IN,Portugal,PRT,5440467,5429333,5420804,5412292,..
"Population, female",SP.POP.TOTL.FE.IN,Puerto Rico,PRI,1779794,1740556,1674917,1678215,..
"Population, female",SP.POP.TOTL.FE.IN,Qatar,QAT,641458,662995,681380,698549,..
"Population, female",SP.POP.TOTL.FE.IN,Romania,ROU,10110158,10053129,9997933,9942155,..
"Population, female",SP.POP.TOTL.FE.IN,Russian Federation,RUS,77468056,77546481,77529366,77465163,..
"Population, female",SP.POP.TOTL.FE.IN,Rwanda,RWA,5937443,6094885,6256897,6420858,..
"Population, female",SP.POP.TOTL.FE.IN,Samoa,WSM,93932,94294,94645,95091,..
"Population, female",SP.POP.TOTL.FE.IN,San Marino,SMR,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Sao Tome and Principe,STP,101558,103477,105437,107441,..
"Population, female",SP.POP.TOTL.FE.IN,Saudi Arabia,SAU,13921739,14125194,14304228,14484997,..
"Population, female",SP.POP.TOTL.FE.IN,Senegal,SEN,7698908,7912589,8129692,8349930,..
"Population, female",SP.POP.TOTL.FE.IN,Serbia,SRB,3598916,3580264,3561304,3542688,..
"Population, female",SP.POP.TOTL.FE.IN,Seychelles,SYC,46004,46603,47079,47518,..
"Population, female",SP.POP.TOTL.FE.IN,Sierra Leone,SLE,3675665,3754504,3834355,3914861,..
"Population, female",SP.POP.TOTL.FE.IN,Singapore,SGP,2672718,2674905,2687287,2718092,..
"Population, female",SP.POP.TOTL.FE.IN,Sint Maarten (Dutch part),SXM,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Slovak Republic,SVK,2790667,2793675,2796281,2798991,..
"Population, female",SP.POP.TOTL.FE.IN,Slovenia,SVN,1038477,1038723,1042032,1048637,..
"Population, female",SP.POP.TOTL.FE.IN,Solomon Islands,SLB,304526,312658,320910,329240,..
"Population, female",SP.POP.TOTL.FE.IN,Somalia,SOM,7110131,7313284,7524090,7742709,..
"Population, female",SP.POP.TOTL.FE.IN,South Africa,ZAF,28469912,28883601,29290888,29698967,..
"Population, female",SP.POP.TOTL.FE.IN,South Sudan,SSD,5412863,5451274,5483164,5525584,..
"Population, female",SP.POP.TOTL.FE.IN,Spain,ESP,23669889,23723820,23818485,23949100,..
"Population, female",SP.POP.TOTL.FE.IN,Sri Lanka,LKA,10997188,11133868,11261209,11339582,..
"Population, female",SP.POP.TOTL.FE.IN,St. Kitts and Nevis,KNA,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,St. Lucia,LCA,91371,91838,92309,92771,..
"Population, female",SP.POP.TOTL.FE.IN,St. Martin (French part),MAF,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,St. Vincent and the Grenadines,VCT,53754,53985,54233,54494,..
"Population, female",SP.POP.TOTL.FE.IN,Sudan,SDN,19947207,20427931,20920587,21425282,..
"Population, female",SP.POP.TOTL.FE.IN,Suriname,SUR,280733,283583,286364,289108,..
"Population, female",SP.POP.TOTL.FE.IN,Sweden,SWE,4960573,5025514,5082090,5135141,..
"Population, female",SP.POP.TOTL.FE.IN,Switzerland,CHE,4226492,4263869,4293531,4322368,..
"Population, female",SP.POP.TOTL.FE.IN,Syrian Arab Republic,SYR,8670185,8489575,8421732,8515583,..
"Population, female",SP.POP.TOTL.FE.IN,Tajikistan,TJK,4293444,4401951,4512544,4623068,..
"Population, female",SP.POP.TOTL.FE.IN,Tanzania,TZA,26566306,27367208,28187903,29024841,..
"Population, female",SP.POP.TOTL.FE.IN,Thailand,THA,35310921,35458012,35595105,35720736,..
"Population, female",SP.POP.TOTL.FE.IN,Timor-Leste,TLS,602951,614851,627120,639613,..
"Population, female",SP.POP.TOTL.FE.IN,Togo,TGO,3777354,3871014,3965693,4061717,..
"Population, female",SP.POP.TOTL.FE.IN,Tonga,TON,50584,51003,51585,52210,..
"Population, female",SP.POP.TOTL.FE.IN,Trinidad and Tobago,TTO,696477,699985,703148,705989,..
"Population, female",SP.POP.TOTL.FE.IN,Tunisia,TUN,5702823,5768089,5833160,5896740,..
"Population, female",SP.POP.TOTL.FE.IN,Turkey,TUR,40511232,41130856,41717836,42255902,..
"Population, female",SP.POP.TOTL.FE.IN,Turkmenistan,TKM,2874285,2922584,2969964,3016403,..
"Population, female",SP.POP.TOTL.FE.IN,Turks and Caicos Islands,TCA,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Tuvalu,TUV,..,..,..,..,..
"Population, female",SP.POP.TOTL.FE.IN,Uganda,UGA,20160911,20916321,21693135,22462425,..
"Population, female",SP.POP.TOTL.FE.IN,Ukraine,UKR,24174766,24074287,23956826,23824773,..
"Population, female",SP.POP.TOTL.FE.IN,United Arab Emirates,ARE,2823143,2891723,2950607,3003721,..
"Population, female",SP.POP.TOTL.FE.IN,United Kingdom,GBR,33254646,33464674,33652378,33826586,..
"Population, female",SP.POP.TOTL.FE.IN,United States,USA,163180025,164193686,165042573,165821641,..
"Population, female",SP.POP.TOTL.FE.IN,Uruguay,URY,1772132,1778066,1784031,1789844,..
"Population, female",SP.POP.TOTL.FE.IN,Uzbekistan,UZB,15978186,16243957,16523318,16831806,..
"Population, female",SP.POP.TOTL.FE.IN,Vanuatu,VUT,137123,140691,144258,147844,..
"Population, female",SP.POP.TOTL.FE.IN,"Venezuela, RB",VEN,15037987,14843348,14617921,14470601,..
"Population, female",SP.POP.TOTL.FE.IN,Vietnam,VNM,46943305,47405623,47862308,48310755,..
"Population, female",SP.POP.TOTL.FE.IN,Virgin Islands (U.S.),VIR,56306,56217,56096,55952,..
"Population, female",SP.POP.TOTL.FE.IN,West Bank and Gaza,PSE,2151335,2194861,2251538,2309133,..
"Population, female",SP.POP.TOTL.FE.IN,"Yemen, Rep.",YEM,13475302,13807517,14138671,14469638,..
"Population, female",SP.POP.TOTL.FE.IN,Zambia,ZMB,8264715,8510888,8761492,9017818,..
"Population, female",SP.POP.TOTL.FE.IN,Zimbabwe,ZWE,7356159,7459621,7559801,7662117,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Arab World,ARB,48.2404119981043,48.2152431083629,48.1903281673652,48.1734219848371,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Caribbean small states,CSS,50.3805771449651,50.3820392532285,50.3852543190991,50.3906502479186,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Central Europe and the Baltics,CEB,51.6133364990871,51.6051702631852,51.6004335687338,51.5970086140606,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Early-demographic dividend,EAR,49.0644387306022,49.0684310629448,49.0715988960364,49.0748635440685,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,East Asia & Pacific,EAS,49.2896047485132,49.3000756966851,49.3113134532841,49.3236073437207,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,East Asia & Pacific (excluding high income),EAP,49.1241238787406,49.1350452902553,49.1468454883929,49.1597981858879,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,East Asia & Pacific (IDA & IBRD),TEA,49.0994821707754,49.1106350927266,49.12264969559,49.1358140169615,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Euro area,EMU,51.1590462217497,51.1328001578094,51.103493034604,51.0747411231916,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Europe & Central Asia,ECS,51.5809733081108,51.5585848745722,51.5354476923643,51.5132751783949,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Europe & Central Asia (excluding high income),ECA,52.2217181696345,52.1980376338047,52.1739995256427,52.151546809472,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Europe & Central Asia (IDA & IBRD),TEC,52.1207232906129,52.1013203659014,52.0823278999605,52.0647418078756,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,European Union,EUU,51.1913449916363,51.1698436921971,51.1469543799232,51.1246591156864,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Fragile and conflict affected situations,FCS,49.9834443472132,49.9777746372888,49.9732198340758,49.9682991685134,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Heavily indebted poor countries (HIPC),HPC,50.1554515178818,50.1431560127399,50.1320776270376,50.1218782634535,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,High income,HIC,50.2826865713812,50.2563666207734,50.2296896914461,50.2064409756823,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,IBRD only,IBD,49.3220999273095,49.3277998294725,49.3339382407352,49.3405642751862,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,IDA & IBRD total,IBT,49.4666355207156,49.4716399736901,49.4765431793376,49.4815118615687,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,IDA blend,IDB,49.2917546193997,49.2859259535191,49.2798814847084,49.2744143792151,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,IDA only,IDX,50.2105027174252,50.2094142447911,50.2056193847242,50.1995988033734,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,IDA total,IDA,49.9014514836834,49.8986731103221,49.8940918949582,49.8882953988213,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Late-demographic dividend,LTE,49.4939136954713,49.4992884901858,49.5052048973055,49.5126455339587,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Latin America & Caribbean,LCN,50.7812291393054,50.7910440510326,50.800077939715,50.8086026411289,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Latin America & Caribbean (excluding high income),LAC,50.771946988353,50.7826075791127,50.7926385690617,50.8018241243148,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Latin America & Caribbean (IDA & IBRD),TLA,50.7794140089843,50.7890101318526,50.7979200685592,50.8060339511242,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Least developed countries: UN classification,LDC,50.2815656585147,50.2789914080087,50.273408623099,50.2654282897648,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Low & middle income,LMY,49.4487946991193,49.4541043492901,49.4592465218786,49.4644370951878,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Low income,LIC,50.1889573820707,50.1782352409483,50.1690222332823,50.1603859388559,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Lower middle income,LMC,49.0338289288286,49.0394810846345,49.0437793621653,49.0472063592083,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Middle East & North Africa,MEA,48.2467334614428,48.2244816986339,48.2049730080959,48.1930648462227,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Middle East & North Africa (excluding high income),MNA,49.5817077087574,49.5873842386853,49.5964492753079,49.605474104704,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,49.5855179647762,49.5911897899145,49.600299503723,49.6093818048299,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Middle income,MIC,49.3667819550622,49.3727062984722,49.3782570747026,49.3837727020987,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,North America,NAC,50.5173705227562,50.5111697828899,50.5069248456075,50.5042078159288,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,OECD members,OED,50.8435714224889,50.8297501417937,50.8157648129164,50.8033224016368,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Other small states,OSS,47.0477783776691,46.9443763846893,46.8507701549384,46.7793381630978,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Pacific island small states,PSS,49.2486397879154,49.2605224803594,49.2709292043209,49.2801087037549,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Post-demographic dividend,PST,50.9343882995554,50.9219345257235,50.9093988394567,50.8976689346736,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Pre-demographic dividend,PRE,49.996876765766,49.9852162340602,49.9744527028355,49.9644418492483,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Small states,SST,47.7886939044386,47.7039278154716,47.6264886019829,47.5662962666485,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,South Asia,SAS,48.34281262067,48.3534412711428,48.361966923504,48.3688779498739,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,South Asia (IDA & IBRD),TSA,48.34281262067,48.3534412711428,48.361966923504,48.3688779498739,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Sub-Saharan Africa,SSF,50.136915371903,50.1247233572959,50.1131675188645,50.1024528101506,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Sub-Saharan Africa (excluding high income),SSA,50.1366097832217,50.1243652101989,50.1127534589624,50.1019872017048,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,50.136915371903,50.124723357296,50.1131675188645,50.1024528101506,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Upper middle income,UMC,49.6993483946403,49.7077864171895,49.7170621696591,49.7273551802869,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,World,WLD,49.5856778180134,49.5849468793875,49.5840840865602,49.5839036050801,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Afghanistan,AFG,48.5996676146541,48.611615718279,48.6358467017121,48.6623948520569,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Albania,ALB,49.0529987420434,49.0463977665664,49.0630945959306,49.0861056894117,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Algeria,DZA,49.4915045838864,49.4873804439779,49.4842678798151,49.4817115645269,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,American Samoa,ASM,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Andorra,AND,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Angola,AGO,50.5370064892474,50.5334766486604,50.5304629337424,50.5274750128821,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Antigua and Barbuda,ATG,51.8429961912823,51.8092742991878,51.7884962921418,51.7571950780003,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Argentina,ARG,51.2609743314513,51.2489899491189,51.2373484456557,51.2258022015077,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Armenia,ARM,52.9650933689628,52.955474908389,52.9565771522637,52.9615637408173,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Aruba,ABW,52.4903447289372,52.5127893622878,52.5310356555751,52.5510300065845,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Australia,AUS,50.1894718273433,50.197959138598,50.1996232411296,50.1995341861351,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Austria,AUT,50.9780954273236,50.9043071000109,50.8294266482503,50.7612861843766,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Azerbaijan,AZE,50.1960704561536,50.1550788212384,50.1157491047071,50.0798738499753,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,"Bahamas, The",BHS,51.4512215451296,51.4382486922035,51.4250521866532,51.4154552410099,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bahrain,BHR,37.7933542947679,37.0949422285465,36.3482516056683,35.7287266842314,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bangladesh,BGD,49.328805151069,49.3572628649675,49.3872966665271,49.4169108771415,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Barbados,BRB,51.7484377077516,51.7089463331808,51.6728300307005,51.6366398277478,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Belarus,BLR,53.4605391398654,53.4575814162466,53.4560542241486,53.4519401350492,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Belgium,BEL,50.7786624171566,50.6906454711101,50.593319387085,50.5042235569044,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Belize,BLZ,50.1214715566546,50.1574080234183,50.1925230570834,50.2291527368958,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Benin,BEN,50.1422635906017,50.1190046667655,50.098201703347,50.0789711105298,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bermuda,BMU,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bhutan,BTN,47.1688841953235,47.0871006206048,47.0026352207594,46.9223975027978,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bolivia,BOL,49.7515732215404,49.7671683886137,49.7833991301085,49.7997064561749,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bosnia and Herzegovina,BIH,50.9865890511162,50.9993931137205,51.0105360252881,51.0209033752823,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Botswana,BWA,51.8634211836059,51.8171255775311,51.7307604432344,51.6380366739983,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Brazil,BRA,50.7912843511594,50.8106594294745,50.8299167629894,50.8489000631174,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,British Virgin Islands,VGB,..,..,..,..,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Brunei Darussalam,BRN,47.9798280572952,48.0004994334258,48.0361805296531,48.076603522765,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Bulgaria,BGR,51.3809664164225,51.3978693555409,51.4140884138516,51.4286118360593,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Burkina Faso,BFA,50.1644289633092,50.1290558819784,50.0954815202072,50.0635660476455,..
"Population, female (% of total)",SP.POP.TOTL.FE.ZS,Burundi,BDI,50.4647596367735,50.4434188201544,50.4219946366025,50.4015453866706,..
